year,category1,category2,category1_index,category2_index,exchange
1992 to 1993,Grassland,Salt flat,3,13,0.0
1992 to 1993,Grassland,Urban Infrastructure,3,14,1.0
1992 to 1993,Grassland,Wetland,3,15,0.0
1992 to 1993,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1992 to 1993,Mining,Natural Forest,4,6,0.0
1992 to 1993,Mining,Non Observed,4,7,0.0
1992 to 1993,Mining,Other Non Forest Natural Formation,4,8,0.0
1992 to 1993,Mining,Other Non Vegetated Area,4,9,0.0
1992 to 1993,Mining,Pasture,4,10,0.0
1992 to 1993,Mining,"River, Lake and Ocean",4,11,0.0
1992 to 1993,Mining,Rocky outcrop,4,12,0.0
1992 to 1993,Mining,Salt flat,4,13,0.0
1992 to 1993,Mining,Urban Infrastructure,4,14,0.0
1992 to 1993,Mining,Wetland,4,15,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
1992 to 1993,Natural Forest,Non Observed,6,7,1.0
1992 to 1993,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
1992 to 1993,Natural Forest,Other Non Vegetated Area,6,9,0.0
1992 to 1993,Natural Forest,Pasture,6,10,2844.0
1992 to 1993,Natural Forest,"River, Lake and Ocean",6,11,1512.0
1992 to 1993,Natural Forest,Rocky outcrop,6,12,0.0
1992 to 1993,Natural Forest,Salt flat,6,13,0.0
1992 to 1993,Natural Forest,Urban Infrastructure,6,14,0.0
1992 to 1993,Natural Forest,Wetland,6,15,0.0
1992 to 1993,Non Observed,Other Non Forest Natural Formation,7,8,0.0
1992 to 1993,Non Observed,Other Non Vegetated Area,7,9,0.0
1992 to 1993,Non Observed,Pasture,7,10,0.0
1992 to 1993,Non Observed,"River, Lake and Ocean",7,11,0.0
1992 to 1993,Non Observed,Rocky outcrop,7,12,0.0
1992 to 1993,Non Observed,Salt flat,7,13,0.0
1992 to 1993,Non Observed,Urban Infrastructure,7,14,0.0
1992 to 1993,Non Observed,Wetland,7,15,0.0
1992 to 1993,Other Non Forest Natural Formation,Other Non Vegetated Area,8,9,0.0
1992 to 1993,Other Non Forest Natural Formation,Pasture,8,10,0.0
1992 to 1993,Other Non Forest Natural Formation,"River, Lake and Ocean",8,11,0.0
1992 to 1993,Other Non Forest Natural Formation,Rocky outcrop,8,12,0.0
1992 to 1993,Other Non Forest Natural Formation,Salt flat,8,13,0.0
1992 to 1993,Other Non Forest Natural Formation,Urban Infrastructure,8,14,0.0
1992 to 1993,Other Non Forest Natural Formation,Wetland,8,15,0.0
1992 to 1993,Other Non Vegetated Area,Pasture,9,10,21527.0
1992 to 1993,Other Non Vegetated Area,"River, Lake and Ocean",9,11,671.0
1992 to 1993,Other Non Vegetated Area,Rocky outcrop,9,12,0.0
1992 to 1993,Other Non Vegetated Area,Salt flat,9,13,0.0
1992 to 1993,Other Non Vegetated Area,Urban Infrastructure,9,14,1.0
1992 to 1993,Other Non Vegetated Area,Wetland,9,15,0.0
1992 to 1993,Pasture,"River, Lake and Ocean",10,11,197.0
1992 to 1993,Pasture,Rocky outcrop,10,12,0.0
1992 to 1993,Pasture,Salt flat,10,13,0.0
1992 to 1993,Pasture,Urban Infrastructure,10,14,0.0
1992 to 1993,Pasture,Wetland,10,15,0.0
1992 to 1993,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1992 to 1993,"River, Lake and Ocean",Salt flat,11,13,0.0
1992 to 1993,"River, Lake and Ocean",Urban Infrastructure,11,14,0.0
1992 to 1993,"River, Lake and Ocean",Wetland,11,15,0.0
1992 to 1993,Rocky outcrop,Salt flat,12,13,0.0
1992 to 1993,Rocky outcrop,Urban Infrastructure,12,14,0.0
1992 to 1993,Rocky outcrop,Wetland,12,15,0.0
1992 to 1993,Salt flat,Urban Infrastructure,13,14,0.0
1992 to 1993,Salt flat,Wetland,13,15,0.0
1992 to 1993,Urban Infrastructure,Wetland,14,15,0.0
1993 to 1994,Agriculture,Beach and Dune,0,1,0.0
1993 to 1994,Agriculture,Forest Plantation,0,2,1105.0
1993 to 1994,Agriculture,Grassland,0,3,50722.0
1993 to 1994,Agriculture,Mining,0,4,0.0
1993 to 1994,Agriculture,Mosaic of Agriculture and Pasture,0,5,1.0
1993 to 1994,Agriculture,Natural Forest,0,6,15331.0
1993 to 1994,Agriculture,Non Observed,0,7,0.0
1993 to 1994,Agriculture,Other Non Forest Natural Formation,0,8,0.0
1993 to 1994,Agriculture,Other Non Vegetated Area,0,9,7793.0
1993 to 1994,Agriculture,Pasture,0,10,300253.0
1993 to 1994,Agriculture,"River, Lake and Ocean",0,11,353.0
1993 to 1994,Agriculture,Rocky outcrop,0,12,0.0
1993 to 1994,Agriculture,Salt flat,0,13,0.0
1993 to 1994,Agriculture,Urban Infrastructure,0,14,1.0
1993 to 1994,Agriculture,Wetland,0,15,0.0
1993 to 1994,Beach and Dune,Forest Plantation,1,2,0.0
1993 to 1994,Beach and Dune,Grassland,1,3,0.0
1993 to 1994,Beach and Dune,Mining,1,4,0.0
1993 to 1994,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1993 to 1994,Beach and Dune,Natural Forest,1,6,0.0
1993 to 1994,Beach and Dune,Non Observed,1,7,1.0
1993 to 1994,Beach and Dune,Other Non Forest Natural Formation,1,8,0.0
1993 to 1994,Beach and Dune,Other Non Vegetated Area,1,9,0.0
1993 to 1994,Beach and Dune,Pasture,1,10,3.0
1993 to 1994,Beach and Dune,"River, Lake and Ocean",1,11,3.0
1993 to 1994,Beach and Dune,Rocky outcrop,1,12,0.0
1993 to 1994,Beach and Dune,Salt flat,1,13,0.0
1993 to 1994,Beach and Dune,Urban Infrastructure,1,14,0.0
1993 to 1994,Beach and Dune,Wetland,1,15,0.0
1993 to 1994,Forest Plantation,Grassland,2,3,4.0
1993 to 1994,Forest Plantation,Mining,2,4,0.0
1993 to 1994,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1993 to 1994,Forest Plantation,Natural Forest,2,6,0.0
1993 to 1994,Forest Plantation,Non Observed,2,7,0.0
1993 to 1994,Forest Plantation,Other Non Forest Natural Formation,2,8,0.0
1993 to 1994,Forest Plantation,Other Non Vegetated Area,2,9,0.0
1993 to 1994,Forest Plantation,Pasture,2,10,2.0
1993 to 1994,Forest Plantation,"River, Lake and Ocean",2,11,0.0
1993 to 1994,Forest Plantation,Rocky outcrop,2,12,0.0
1993 to 1994,Forest Plantation,Salt flat,2,13,0.0
1993 to 1994,Forest Plantation,Urban Infrastructure,2,14,0.0
1993 to 1994,Forest Plantation,Wetland,2,15,0.0
1993 to 1994,Grassland,Mining,3,4,1.0
1993 to 1994,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1993 to 1994,Grassland,Natural Forest,3,6,0.0
1993 to 1994,Grassland,Non Observed,3,7,0.0
1993 to 1994,Grassland,Other Non Forest Natural Formation,3,8,0.0
1993 to 1994,Grassland,Other Non Vegetated Area,3,9,0.0
1993 to 1994,Grassland,Pasture,3,10,7745.0
1993 to 1994,Grassland,"River, Lake and Ocean",3,11,494.0
1993 to 1994,Grassland,Rocky outcrop,3,12,0.0
1993 to 1994,Grassland,Salt flat,3,13,0.0
1993 to 1994,Grassland,Urban Infrastructure,3,14,1.0
1993 to 1994,Grassland,Wetland,3,15,0.0
1993 to 1994,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1993 to 1994,Mining,Natural Forest,4,6,0.0
1993 to 1994,Mining,Non Observed,4,7,0.0
1993 to 1994,Mining,Other Non Forest Natural Formation,4,8,0.0
1993 to 1994,Mining,Other Non Vegetated Area,4,9,0.0
1993 to 1994,Mining,Pasture,4,10,1.0
1993 to 1994,Mining,"River, Lake and Ocean",4,11,0.0
1993 to 1994,Mining,Rocky outcrop,4,12,0.0
1993 to 1994,Mining,Salt flat,4,13,0.0
1993 to 1994,Mining,Urban Infrastructure,4,14,0.0
1993 to 1994,Mining,Wetland,4,15,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
1993 to 1994,Natural Forest,Non Observed,6,7,1.0
1993 to 1994,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
1993 to 1994,Natural Forest,Other Non Vegetated Area,6,9,0.0
1993 to 1994,Natural Forest,Pasture,6,10,3376.0
1993 to 1994,Natural Forest,"River, Lake and Ocean",6,11,1181.0
1993 to 1994,Natural Forest,Rocky outcrop,6,12,0.0
1993 to 1994,Natural Forest,Salt flat,6,13,0.0
1993 to 1994,Natural Forest,Urban Infrastructure,6,14,1.0
1993 to 1994,Natural Forest,Wetland,6,15,0.0
1993 to 1994,Non Observed,Other Non Forest Natural Formation,7,8,0.0
1993 to 1994,Non Observed,Other Non Vegetated Area,7,9,0.0
1993 to 1994,Non Observed,Pasture,7,10,0.0
1993 to 1994,Non Observed,"River, Lake and Ocean",7,11,0.0
1993 to 1994,Non Observed,Rocky outcrop,7,12,0.0
1993 to 1994,Non Observed,Salt flat,7,13,0.0
1993 to 1994,Non Observed,Urban Infrastructure,7,14,0.0
1993 to 1994,Non Observed,Wetland,7,15,0.0
1993 to 1994,Other Non Forest Natural Formation,Other Non Vegetated Area,8,9,0.0
1993 to 1994,Other Non Forest Natural Formation,Pasture,8,10,0.0
1993 to 1994,Other Non Forest Natural Formation,"River, Lake and Ocean",8,11,0.0
1993 to 1994,Other Non Forest Natural Formation,Rocky outcrop,8,12,0.0
1993 to 1994,Other Non Forest Natural Formation,Salt flat,8,13,0.0
1993 to 1994,Other Non Forest Natural Formation,Urban Infrastructure,8,14,0.0
1993 to 1994,Other Non Forest Natural Formation,Wetland,8,15,0.0
1993 to 1994,Other Non Vegetated Area,Pasture,9,10,16652.0
1993 to 1994,Other Non Vegetated Area,"River, Lake and Ocean",9,11,342.0
1993 to 1994,Other Non Vegetated Area,Rocky outcrop,9,12,0.0
1993 to 1994,Other Non Vegetated Area,Salt flat,9,13,0.0
1993 to 1994,Other Non Vegetated Area,Urban Infrastructure,9,14,3.0
1993 to 1994,Other Non Vegetated Area,Wetland,9,15,0.0
1993 to 1994,Pasture,"River, Lake and Ocean",10,11,160.0
1993 to 1994,Pasture,Rocky outcrop,10,12,0.0
1993 to 1994,Pasture,Salt flat,10,13,0.0
1993 to 1994,Pasture,Urban Infrastructure,10,14,0.0
1993 to 1994,Pasture,Wetland,10,15,0.0
1993 to 1994,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1993 to 1994,"River, Lake and Ocean",Salt flat,11,13,0.0
1993 to 1994,"River, Lake and Ocean",Urban Infrastructure,11,14,0.0
1993 to 1994,"River, Lake and Ocean",Wetland,11,15,0.0
1993 to 1994,Rocky outcrop,Salt flat,12,13,0.0
1993 to 1994,Rocky outcrop,Urban Infrastructure,12,14,0.0
1993 to 1994,Rocky outcrop,Wetland,12,15,0.0
1993 to 1994,Salt flat,Urban Infrastructure,13,14,0.0
1993 to 1994,Salt flat,Wetland,13,15,0.0
1993 to 1994,Urban Infrastructure,Wetland,14,15,0.0
1994 to 1995,Agriculture,Beach and Dune,0,1,0.0
1994 to 1995,Agriculture,Forest Plantation,0,2,875.0
1994 to 1995,Agriculture,Grassland,0,3,41661.0
1994 to 1995,Agriculture,Mining,0,4,0.0
1994 to 1995,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
1994 to 1995,Agriculture,Natural Forest,0,6,16832.0
1994 to 1995,Agriculture,Non Observed,0,7,0.0
1994 to 1995,Agriculture,Other Non Forest Natural Formation,0,8,0.0
1994 to 1995,Agriculture,Other Non Vegetated Area,0,9,5180.0
1994 to 1995,Agriculture,Pasture,0,10,289415.0
1994 to 1995,Agriculture,"River, Lake and Ocean",0,11,187.0
1994 to 1995,Agriculture,Rocky outcrop,0,12,0.0
1994 to 1995,Agriculture,Salt flat,0,13,0.0
1994 to 1995,Agriculture,Urban Infrastructure,0,14,1.0
1994 to 1995,Agriculture,Wetland,0,15,0.0
1994 to 1995,Beach and Dune,Forest Plantation,1,2,0.0
1994 to 1995,Beach and Dune,Grassland,1,3,0.0
1994 to 1995,Beach and Dune,Mining,1,4,0.0
1994 to 1995,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1994 to 1995,Beach and Dune,Natural Forest,1,6,0.0
1994 to 1995,Beach and Dune,Non Observed,1,7,3.0
1994 to 1995,Beach and Dune,Other Non Forest Natural Formation,1,8,0.0
1994 to 1995,Beach and Dune,Other Non Vegetated Area,1,9,0.0
1994 to 1995,Beach and Dune,Pasture,1,10,25.0
1994 to 1995,Beach and Dune,"River, Lake and Ocean",1,11,25.0
1994 to 1995,Beach and Dune,Rocky outcrop,1,12,0.0
1994 to 1995,Beach and Dune,Salt flat,1,13,0.0
1994 to 1995,Beach and Dune,Urban Infrastructure,1,14,0.0
1994 to 1995,Beach and Dune,Wetland,1,15,0.0
1994 to 1995,Forest Plantation,Grassland,2,3,115.0
1994 to 1995,Forest Plantation,Mining,2,4,0.0
1994 to 1995,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1994 to 1995,Forest Plantation,Natural Forest,2,6,0.0
1994 to 1995,Forest Plantation,Non Observed,2,7,0.0
1994 to 1995,Forest Plantation,Other Non Forest Natural Formation,2,8,0.0
1994 to 1995,Forest Plantation,Other Non Vegetated Area,2,9,0.0
1994 to 1995,Forest Plantation,Pasture,2,10,107.0
1994 to 1995,Forest Plantation,"River, Lake and Ocean",2,11,0.0
1994 to 1995,Forest Plantation,Rocky outcrop,2,12,0.0
1994 to 1995,Forest Plantation,Salt flat,2,13,0.0
1994 to 1995,Forest Plantation,Urban Infrastructure,2,14,0.0
1994 to 1995,Forest Plantation,Wetland,2,15,0.0
1994 to 1995,Grassland,Mining,3,4,0.0
1994 to 1995,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1994 to 1995,Grassland,Natural Forest,3,6,0.0
1994 to 1995,Grassland,Non Observed,3,7,0.0
1994 to 1995,Grassland,Other Non Forest Natural Formation,3,8,0.0
1994 to 1995,Grassland,Other Non Vegetated Area,3,9,0.0
1994 to 1995,Grassland,Pasture,3,10,6648.0
1994 to 1995,Grassland,"River, Lake and Ocean",3,11,661.0
1994 to 1995,Grassland,Rocky outcrop,3,12,0.0
1994 to 1995,Grassland,Salt flat,3,13,0.0
1994 to 1995,Grassland,Urban Infrastructure,3,14,1.0
1994 to 1995,Grassland,Wetland,3,15,0.0
1994 to 1995,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1994 to 1995,Mining,Natural Forest,4,6,0.0
1994 to 1995,Mining,Non Observed,4,7,0.0
1994 to 1995,Mining,Other Non Forest Natural Formation,4,8,0.0
1994 to 1995,Mining,Other Non Vegetated Area,4,9,0.0
1994 to 1995,Mining,Pasture,4,10,1.0
1994 to 1995,Mining,"River, Lake and Ocean",4,11,0.0
1994 to 1995,Mining,Rocky outcrop,4,12,0.0
1994 to 1995,Mining,Salt flat,4,13,0.0
1994 to 1995,Mining,Urban Infrastructure,4,14,0.0
1994 to 1995,Mining,Wetland,4,15,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
1994 to 1995,Natural Forest,Non Observed,6,7,2.0
1994 to 1995,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
1994 to 1995,Natural Forest,Other Non Vegetated Area,6,9,0.0
1994 to 1995,Natural Forest,Pasture,6,10,4302.0
1994 to 1995,Natural Forest,"River, Lake and Ocean",6,11,4195.0
1994 to 1995,Natural Forest,Rocky outcrop,6,12,0.0
1994 to 1995,Natural Forest,Salt flat,6,13,0.0
1994 to 1995,Natural Forest,Urban Infrastructure,6,14,1.0
1994 to 1995,Natural Forest,Wetland,6,15,0.0
1994 to 1995,Non Observed,Other Non Forest Natural Formation,7,8,0.0
1994 to 1995,Non Observed,Other Non Vegetated Area,7,9,0.0
1994 to 1995,Non Observed,Pasture,7,10,0.0
1994 to 1995,Non Observed,"River, Lake and Ocean",7,11,0.0
1994 to 1995,Non Observed,Rocky outcrop,7,12,0.0
1994 to 1995,Non Observed,Salt flat,7,13,0.0
1994 to 1995,Non Observed,Urban Infrastructure,7,14,0.0
1994 to 1995,Non Observed,Wetland,7,15,0.0
1994 to 1995,Other Non Forest Natural Formation,Other Non Vegetated Area,8,9,0.0
1994 to 1995,Other Non Forest Natural Formation,Pasture,8,10,0.0
1994 to 1995,Other Non Forest Natural Formation,"River, Lake and Ocean",8,11,0.0
1994 to 1995,Other Non Forest Natural Formation,Rocky outcrop,8,12,0.0
1994 to 1995,Other Non Forest Natural Formation,Salt flat,8,13,0.0
1994 to 1995,Other Non Forest Natural Formation,Urban Infrastructure,8,14,0.0
1994 to 1995,Other Non Forest Natural Formation,Wetland,8,15,0.0
1994 to 1995,Other Non Vegetated Area,Pasture,9,10,15294.0
1994 to 1995,Other Non Vegetated Area,"River, Lake and Ocean",9,11,377.0
1994 to 1995,Other Non Vegetated Area,Rocky outcrop,9,12,0.0
1994 to 1995,Other Non Vegetated Area,Salt flat,9,13,0.0
1994 to 1995,Other Non Vegetated Area,Urban Infrastructure,9,14,1.0
1994 to 1995,Other Non Vegetated Area,Wetland,9,15,0.0
1994 to 1995,Pasture,"River, Lake and Ocean",10,11,701.0
1994 to 1995,Pasture,Rocky outcrop,10,12,0.0
1994 to 1995,Pasture,Salt flat,10,13,0.0
1994 to 1995,Pasture,Urban Infrastructure,10,14,1.0
1994 to 1995,Pasture,Wetland,10,15,0.0
1994 to 1995,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1994 to 1995,"River, Lake and Ocean",Salt flat,11,13,0.0
1994 to 1995,"River, Lake and Ocean",Urban Infrastructure,11,14,0.0
1994 to 1995,"River, Lake and Ocean",Wetland,11,15,0.0
1994 to 1995,Rocky outcrop,Salt flat,12,13,0.0
1994 to 1995,Rocky outcrop,Urban Infrastructure,12,14,0.0
1994 to 1995,Rocky outcrop,Wetland,12,15,0.0
1994 to 1995,Salt flat,Urban Infrastructure,13,14,0.0
1994 to 1995,Salt flat,Wetland,13,15,0.0
1994 to 1995,Urban Infrastructure,Wetland,14,15,0.0
1995 to 1996,Agriculture,Beach and Dune,0,1,0.0
1995 to 1996,Agriculture,Forest Plantation,0,2,673.0
1995 to 1996,Agriculture,Grassland,0,3,36396.0
1995 to 1996,Agriculture,Mining,0,4,0.0
1995 to 1996,Agriculture,Mosaic of Agriculture and Pasture,0,5,1.0
1995 to 1996,Agriculture,Natural Forest,0,6,15020.0
1995 to 1996,Agriculture,Non Observed,0,7,0.0
1995 to 1996,Agriculture,Other Non Forest Natural Formation,0,8,0.0
1995 to 1996,Agriculture,Other Non Vegetated Area,0,9,5719.0
1995 to 1996,Agriculture,Pasture,0,10,296644.0
1995 to 1996,Agriculture,"River, Lake and Ocean",0,11,155.0
1995 to 1996,Agriculture,Rocky outcrop,0,12,0.0
1995 to 1996,Agriculture,Salt flat,0,13,0.0
1995 to 1996,Agriculture,Urban Infrastructure,0,14,1.0
1995 to 1996,Agriculture,Wetland,0,15,0.0
1995 to 1996,Beach and Dune,Forest Plantation,1,2,0.0
1995 to 1996,Beach and Dune,Grassland,1,3,0.0
1995 to 1996,Beach and Dune,Mining,1,4,0.0
1995 to 1996,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1995 to 1996,Beach and Dune,Natural Forest,1,6,0.0
1995 to 1996,Beach and Dune,Non Observed,1,7,3.0
1995 to 1996,Beach and Dune,Other Non Forest Natural Formation,1,8,0.0
1995 to 1996,Beach and Dune,Other Non Vegetated Area,1,9,0.0
1995 to 1996,Beach and Dune,Pasture,1,10,9.0
1995 to 1996,Beach and Dune,"River, Lake and Ocean",1,11,9.0
1995 to 1996,Beach and Dune,Rocky outcrop,1,12,0.0
1995 to 1996,Beach and Dune,Salt flat,1,13,0.0
1995 to 1996,Beach and Dune,Urban Infrastructure,1,14,0.0
1995 to 1996,Beach and Dune,Wetland,1,15,0.0
1995 to 1996,Forest Plantation,Grassland,2,3,406.0
1995 to 1996,Forest Plantation,Mining,2,4,0.0
1995 to 1996,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1995 to 1996,Forest Plantation,Natural Forest,2,6,0.0
1995 to 1996,Forest Plantation,Non Observed,2,7,0.0
1995 to 1996,Forest Plantation,Other Non Forest Natural Formation,2,8,0.0
1995 to 1996,Forest Plantation,Other Non Vegetated Area,2,9,0.0
1995 to 1996,Forest Plantation,Pasture,2,10,65.0
1995 to 1996,Forest Plantation,"River, Lake and Ocean",2,11,0.0
1995 to 1996,Forest Plantation,Rocky outcrop,2,12,0.0
1995 to 1996,Forest Plantation,Salt flat,2,13,0.0
1995 to 1996,Forest Plantation,Urban Infrastructure,2,14,0.0
1995 to 1996,Forest Plantation,Wetland,2,15,0.0
1995 to 1996,Grassland,Mining,3,4,1.0
1995 to 1996,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1995 to 1996,Grassland,Natural Forest,3,6,0.0
1995 to 1996,Grassland,Non Observed,3,7,0.0
1995 to 1996,Grassland,Other Non Forest Natural Formation,3,8,0.0
1995 to 1996,Grassland,Other Non Vegetated Area,3,9,0.0
1995 to 1996,Grassland,Pasture,3,10,4528.0
1995 to 1996,Grassland,"River, Lake and Ocean",3,11,590.0
1995 to 1996,Grassland,Rocky outcrop,3,12,0.0
1995 to 1996,Grassland,Salt flat,3,13,0.0
1995 to 1996,Grassland,Urban Infrastructure,3,14,1.0
1995 to 1996,Grassland,Wetland,3,15,0.0
1995 to 1996,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1995 to 1996,Mining,Natural Forest,4,6,0.0
1995 to 1996,Mining,Non Observed,4,7,0.0
1995 to 1996,Mining,Other Non Forest Natural Formation,4,8,0.0
1995 to 1996,Mining,Other Non Vegetated Area,4,9,0.0
1995 to 1996,Mining,Pasture,4,10,1.0
1995 to 1996,Mining,"River, Lake and Ocean",4,11,0.0
1995 to 1996,Mining,Rocky outcrop,4,12,0.0
1995 to 1996,Mining,Salt flat,4,13,0.0
1995 to 1996,Mining,Urban Infrastructure,4,14,0.0
1995 to 1996,Mining,Wetland,4,15,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
1995 to 1996,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
1995 to 1996,Natural Forest,Non Observed,6,7,2.0
1995 to 1996,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
1995 to 1996,Natural Forest,Other Non Vegetated Area,6,9,0.0
1995 to 1996,Natural Forest,Pasture,6,10,3004.0
1995 to 1996,Natural Forest,"River, Lake and Ocean",6,11,1547.0
1995 to 1996,Natural Forest,Rocky outcrop,6,12,0.0
1995 to 1996,Natural Forest,Salt flat,6,13,0.0
1995 to 1996,Natural Forest,Urban Infrastructure,6,14,1.0
1995 to 1996,Natural Forest,Wetland,6,15,0.0
1995 to 1996,Non Observed,Other Non Forest Natural Formation,7,8,0.0
1995 to 1996,Non Observed,Other Non Vegetated Area,7,9,0.0
1995 to 1996,Non Observed,Pasture,7,10,0.0
1995 to 1996,Non Observed,"River, Lake and Ocean",7,11,1.0
1995 to 1996,Non Observed,Rocky outcrop,7,12,0.0
1995 to 1996,Non Observed,Salt flat,7,13,0.0
1995 to 1996,Non Observed,Urban Infrastructure,7,14,0.0
1995 to 1996,Non Observed,Wetland,7,15,0.0
1995 to 1996,Other Non Forest Natural Formation,Other Non Vegetated Area,8,9,0.0
1995 to 1996,Other Non Forest Natural Formation,Pasture,8,10,0.0
1995 to 1996,Other Non Forest Natural Formation,"River, Lake and Ocean",8,11,0.0
1995 to 1996,Other Non Forest Natural Formation,Rocky outcrop,8,12,0.0
1995 to 1996,Other Non Forest Natural Formation,Salt flat,8,13,0.0
1995 to 1996,Other Non Forest Natural Formation,Urban Infrastructure,8,14,0.0
1995 to 1996,Other Non Forest Natural Formation,Wetland,8,15,0.0
1995 to 1996,Other Non Vegetated Area,Pasture,9,10,12589.0
1995 to 1996,Other Non Vegetated Area,"River, Lake and Ocean",9,11,364.0
1995 to 1996,Other Non Vegetated Area,Rocky outcrop,9,12,0.0
1995 to 1996,Other Non Vegetated Area,Salt flat,9,13,0.0
1995 to 1996,Other Non Vegetated Area,Urban Infrastructure,9,14,1.0
1995 to 1996,Other Non Vegetated Area,Wetland,9,15,0.0
1995 to 1996,Pasture,"River, Lake and Ocean",10,11,282.0
1995 to 1996,Pasture,Rocky outcrop,10,12,0.0
1995 to 1996,Pasture,Salt flat,10,13,0.0
1995 to 1996,Pasture,Urban Infrastructure,10,14,2.0
1995 to 1996,Pasture,Wetland,10,15,0.0
1995 to 1996,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1995 to 1996,"River, Lake and Ocean",Salt flat,11,13,0.0
1995 to 1996,"River, Lake and Ocean",Urban Infrastructure,11,14,0.0
1995 to 1996,"River, Lake and Ocean",Wetland,11,15,0.0
