year,category1,category2,category1_index,category2_index,exchange
2003 to 2004,Grassland,Non Observed,4,8,0.0
2003 to 2004,Grassland,Other Non Forest Natural Formation,4,9,0.0
2003 to 2004,Grassland,Other Non Vegetated Area,4,10,0.0
2003 to 2004,Grassland,Pasture,4,11,7.0
2003 to 2004,Grassland,"River, Lake and Ocean",4,12,1.0
2003 to 2004,Grassland,Rocky outcrop,4,13,0.0
2003 to 2004,Grassland,Salt flat,4,14,0.0
2003 to 2004,Grassland,Urban Infrastructure,4,15,0.0
2003 to 2004,Grassland,Wetland,4,16,0.0
2003 to 2004,Mining,Mosaic of Agriculture and Pasture,5,6,4.0
2003 to 2004,Mining,Natural Forest,5,7,1.0
2003 to 2004,Mining,Non Observed,5,8,0.0
2003 to 2004,Mining,Other Non Forest Natural Formation,5,9,0.0
2003 to 2004,Mining,Other Non Vegetated Area,5,10,0.0
2003 to 2004,Mining,Pasture,5,11,0.0
2003 to 2004,Mining,"River, Lake and Ocean",5,12,0.0
2003 to 2004,Mining,Rocky outcrop,5,13,0.0
2003 to 2004,Mining,Salt flat,5,14,0.0
2003 to 2004,Mining,Urban Infrastructure,5,15,0.0
2003 to 2004,Mining,Wetland,5,16,0.0
2003 to 2004,Mosaic of Agriculture and Pasture,Natural Forest,6,7,87715.0
2003 to 2004,Mosaic of Agriculture and Pasture,Non Observed,6,8,24.0
2003 to 2004,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,24.0
2003 to 2004,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,857.0
2003 to 2004,Mosaic of Agriculture and Pasture,Pasture,6,11,1580.0
2003 to 2004,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,278.0
2003 to 2004,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,278.0
2003 to 2004,Mosaic of Agriculture and Pasture,Salt flat,6,14,17.0
2003 to 2004,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,12.0
2003 to 2004,Mosaic of Agriculture and Pasture,Wetland,6,16,12.0
2003 to 2004,Natural Forest,Non Observed,7,8,5.0
2003 to 2004,Natural Forest,Other Non Forest Natural Formation,7,9,5.0
2003 to 2004,Natural Forest,Other Non Vegetated Area,7,10,133.0
2003 to 2004,Natural Forest,Pasture,7,11,133.0
2003 to 2004,Natural Forest,"River, Lake and Ocean",7,12,317.0
2003 to 2004,Natural Forest,Rocky outcrop,7,13,317.0
2003 to 2004,Natural Forest,Salt flat,7,14,2.0
2003 to 2004,Natural Forest,Urban Infrastructure,7,15,2.0
2003 to 2004,Natural Forest,Wetland,7,16,2.0
2003 to 2004,Non Observed,Other Non Forest Natural Formation,8,9,1.0
2003 to 2004,Non Observed,Other Non Vegetated Area,8,10,1.0
2003 to 2004,Non Observed,Pasture,8,11,2.0
2003 to 2004,Non Observed,"River, Lake and Ocean",8,12,2.0
2003 to 2004,Non Observed,Rocky outcrop,8,13,0.0
2003 to 2004,Non Observed,Salt flat,8,14,0.0
2003 to 2004,Non Observed,Urban Infrastructure,8,15,1.0
2003 to 2004,Non Observed,Wetland,8,16,0.0
2003 to 2004,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,340.0
2003 to 2004,Other Non Forest Natural Formation,Pasture,9,11,260.0
2003 to 2004,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,18.0
2003 to 2004,Other Non Forest Natural Formation,Rocky outcrop,9,13,1.0
2003 to 2004,Other Non Forest Natural Formation,Salt flat,9,14,1.0
2003 to 2004,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
2003 to 2004,Other Non Forest Natural Formation,Wetland,9,16,0.0
2003 to 2004,Other Non Vegetated Area,Pasture,10,11,1240.0
2003 to 2004,Other Non Vegetated Area,"River, Lake and Ocean",10,12,197.0
2003 to 2004,Other Non Vegetated Area,Rocky outcrop,10,13,35.0
2003 to 2004,Other Non Vegetated Area,Salt flat,10,14,3.0
2003 to 2004,Other Non Vegetated Area,Urban Infrastructure,10,15,3.0
2003 to 2004,Other Non Vegetated Area,Wetland,10,16,3.0
2003 to 2004,Pasture,"River, Lake and Ocean",11,12,23.0
2003 to 2004,Pasture,Rocky outcrop,11,13,23.0
2003 to 2004,Pasture,Salt flat,11,14,0.0
2003 to 2004,Pasture,Urban Infrastructure,11,15,0.0
2003 to 2004,Pasture,Wetland,11,16,5.0
2003 to 2004,"River, Lake and Ocean",Rocky outcrop,12,13,0.0
2003 to 2004,"River, Lake and Ocean",Salt flat,12,14,0.0
2003 to 2004,"River, Lake and Ocean",Urban Infrastructure,12,15,1.0
2003 to 2004,"River, Lake and Ocean",Wetland,12,16,1.0
2003 to 2004,Rocky outcrop,Salt flat,13,14,0.0
2003 to 2004,Rocky outcrop,Urban Infrastructure,13,15,0.0
2003 to 2004,Rocky outcrop,Wetland,13,16,0.0
2003 to 2004,Salt flat,Urban Infrastructure,14,15,2.0
2003 to 2004,Salt flat,Wetland,14,16,0.0
2003 to 2004,Urban Infrastructure,Wetland,15,16,0.0
2004 to 2005,Agriculture,Aquaculture,0,1,0.0
2004 to 2005,Agriculture,Beach and Dune,0,2,1.0
2004 to 2005,Agriculture,Forest Plantation,0,3,1871.0
2004 to 2005,Agriculture,Grassland,0,4,170.0
2004 to 2005,Agriculture,Mining,0,5,0.0
2004 to 2005,Agriculture,Mosaic of Agriculture and Pasture,0,6,58361.0
2004 to 2005,Agriculture,Natural Forest,0,7,1128.0
2004 to 2005,Agriculture,Non Observed,0,8,0.0
2004 to 2005,Agriculture,Other Non Forest Natural Formation,0,9,1.0
2004 to 2005,Agriculture,Other Non Vegetated Area,0,10,130.0
2004 to 2005,Agriculture,Pasture,0,11,34385.0
2004 to 2005,Agriculture,"River, Lake and Ocean",0,12,95.0
2004 to 2005,Agriculture,Rocky outcrop,0,13,0.0
2004 to 2005,Agriculture,Salt flat,0,14,0.0
2004 to 2005,Agriculture,Urban Infrastructure,0,15,1.0
2004 to 2005,Agriculture,Wetland,0,16,34.0
2004 to 2005,Aquaculture,Beach and Dune,1,2,0.0
2004 to 2005,Aquaculture,Forest Plantation,1,3,0.0
2004 to 2005,Aquaculture,Grassland,1,4,0.0
2004 to 2005,Aquaculture,Mining,1,5,0.0
2004 to 2005,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2004 to 2005,Aquaculture,Natural Forest,1,7,0.0
2004 to 2005,Aquaculture,Non Observed,1,8,0.0
2004 to 2005,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
2004 to 2005,Aquaculture,Other Non Vegetated Area,1,10,0.0
2004 to 2005,Aquaculture,Pasture,1,11,0.0
2004 to 2005,Aquaculture,"River, Lake and Ocean",1,12,0.0
2004 to 2005,Aquaculture,Rocky outcrop,1,13,0.0
2004 to 2005,Aquaculture,Salt flat,1,14,0.0
2004 to 2005,Aquaculture,Urban Infrastructure,1,15,0.0
2004 to 2005,Aquaculture,Wetland,1,16,0.0
2004 to 2005,Beach and Dune,Forest Plantation,2,3,0.0
2004 to 2005,Beach and Dune,Grassland,2,4,0.0
2004 to 2005,Beach and Dune,Mining,2,5,0.0
2004 to 2005,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2004 to 2005,Beach and Dune,Natural Forest,2,7,0.0
2004 to 2005,Beach and Dune,Non Observed,2,8,0.0
2004 to 2005,Beach and Dune,Other Non Forest Natural Formation,2,9,20.0
2004 to 2005,Beach and Dune,Other Non Vegetated Area,2,10,64.0
2004 to 2005,Beach and Dune,Pasture,2,11,57.0
2004 to 2005,Beach and Dune,"River, Lake and Ocean",2,12,15.0
2004 to 2005,Beach and Dune,Rocky outcrop,2,13,0.0
2004 to 2005,Beach and Dune,Salt flat,2,14,0.0
2004 to 2005,Beach and Dune,Urban Infrastructure,2,15,0.0
2004 to 2005,Beach and Dune,Wetland,2,16,0.0
2004 to 2005,Forest Plantation,Grassland,3,4,11.0
2004 to 2005,Forest Plantation,Mining,3,5,0.0
2004 to 2005,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2004 to 2005,Forest Plantation,Natural Forest,3,7,1041.0
2004 to 2005,Forest Plantation,Non Observed,3,8,0.0
2004 to 2005,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
2004 to 2005,Forest Plantation,Other Non Vegetated Area,3,10,1.0
2004 to 2005,Forest Plantation,Pasture,3,11,5.0
2004 to 2005,Forest Plantation,"River, Lake and Ocean",3,12,2.0
2004 to 2005,Forest Plantation,Rocky outcrop,3,13,0.0
2004 to 2005,Forest Plantation,Salt flat,3,14,0.0
2004 to 2005,Forest Plantation,Urban Infrastructure,3,15,0.0
2004 to 2005,Forest Plantation,Wetland,3,16,0.0
2004 to 2005,Grassland,Mining,4,5,0.0
2004 to 2005,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2004 to 2005,Grassland,Natural Forest,4,7,345.0
2004 to 2005,Grassland,Non Observed,4,8,0.0
2004 to 2005,Grassland,Other Non Forest Natural Formation,4,9,0.0
2004 to 2005,Grassland,Other Non Vegetated Area,4,10,0.0
2004 to 2005,Grassland,Pasture,4,11,13.0
2004 to 2005,Grassland,"River, Lake and Ocean",4,12,1.0
2004 to 2005,Grassland,Rocky outcrop,4,13,0.0
2004 to 2005,Grassland,Salt flat,4,14,0.0
2004 to 2005,Grassland,Urban Infrastructure,4,15,0.0
2004 to 2005,Grassland,Wetland,4,16,0.0
2004 to 2005,Mining,Mosaic of Agriculture and Pasture,5,6,12.0
2004 to 2005,Mining,Natural Forest,5,7,2.0
2004 to 2005,Mining,Non Observed,5,8,0.0
2004 to 2005,Mining,Other Non Forest Natural Formation,5,9,0.0
2004 to 2005,Mining,Other Non Vegetated Area,5,10,0.0
2004 to 2005,Mining,Pasture,5,11,0.0
2004 to 2005,Mining,"River, Lake and Ocean",5,12,4.0
2004 to 2005,Mining,Rocky outcrop,5,13,4.0
2004 to 2005,Mining,Salt flat,5,14,0.0
2004 to 2005,Mining,Urban Infrastructure,5,15,0.0
2004 to 2005,Mining,Wetland,5,16,0.0
2004 to 2005,Mosaic of Agriculture and Pasture,Natural Forest,6,7,88006.0
2004 to 2005,Mosaic of Agriculture and Pasture,Non Observed,6,8,21.0
2004 to 2005,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,21.0
2004 to 2005,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,768.0
2004 to 2005,Mosaic of Agriculture and Pasture,Pasture,6,11,1928.0
2004 to 2005,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,372.0
2004 to 2005,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,372.0
2004 to 2005,Mosaic of Agriculture and Pasture,Salt flat,6,14,19.0
2004 to 2005,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,14.0
2004 to 2005,Mosaic of Agriculture and Pasture,Wetland,6,16,14.0
2004 to 2005,Natural Forest,Non Observed,7,8,7.0
2004 to 2005,Natural Forest,Other Non Forest Natural Formation,7,9,7.0
2004 to 2005,Natural Forest,Other Non Vegetated Area,7,10,179.0
2004 to 2005,Natural Forest,Pasture,7,11,400.0
2004 to 2005,Natural Forest,"River, Lake and Ocean",7,12,278.0
2004 to 2005,Natural Forest,Rocky outcrop,7,13,278.0
2004 to 2005,Natural Forest,Salt flat,7,14,2.0
2004 to 2005,Natural Forest,Urban Infrastructure,7,15,2.0
2004 to 2005,Natural Forest,Wetland,7,16,3.0
2004 to 2005,Non Observed,Other Non Forest Natural Formation,8,9,0.0
2004 to 2005,Non Observed,Other Non Vegetated Area,8,10,0.0
2004 to 2005,Non Observed,Pasture,8,11,4.0
2004 to 2005,Non Observed,"River, Lake and Ocean",8,12,4.0
2004 to 2005,Non Observed,Rocky outcrop,8,13,0.0
2004 to 2005,Non Observed,Salt flat,8,14,0.0
2004 to 2005,Non Observed,Urban Infrastructure,8,15,1.0
2004 to 2005,Non Observed,Wetland,8,16,0.0
2004 to 2005,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,178.0
2004 to 2005,Other Non Forest Natural Formation,Pasture,9,11,178.0
2004 to 2005,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,43.0
2004 to 2005,Other Non Forest Natural Formation,Rocky outcrop,9,13,1.0
2004 to 2005,Other Non Forest Natural Formation,Salt flat,9,14,1.0
2004 to 2005,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
2004 to 2005,Other Non Forest Natural Formation,Wetland,9,16,0.0
2004 to 2005,Other Non Vegetated Area,Pasture,10,11,911.0
2004 to 2005,Other Non Vegetated Area,"River, Lake and Ocean",10,12,184.0
2004 to 2005,Other Non Vegetated Area,Rocky outcrop,10,13,64.0
2004 to 2005,Other Non Vegetated Area,Salt flat,10,14,5.0
2004 to 2005,Other Non Vegetated Area,Urban Infrastructure,10,15,4.0
2004 to 2005,Other Non Vegetated Area,Wetland,10,16,2.0
2004 to 2005,Pasture,"River, Lake and Ocean",11,12,19.0
2004 to 2005,Pasture,Rocky outcrop,11,13,19.0
2004 to 2005,Pasture,Salt flat,11,14,0.0
2004 to 2005,Pasture,Urban Infrastructure,11,15,0.0
2004 to 2005,Pasture,Wetland,11,16,4.0
2004 to 2005,"River, Lake and Ocean",Rocky outcrop,12,13,0.0
2004 to 2005,"River, Lake and Ocean",Salt flat,12,14,0.0
2004 to 2005,"River, Lake and Ocean",Urban Infrastructure,12,15,1.0
2004 to 2005,"River, Lake and Ocean",Wetland,12,16,1.0
2004 to 2005,Rocky outcrop,Salt flat,13,14,0.0
2004 to 2005,Rocky outcrop,Urban Infrastructure,13,15,0.0
2004 to 2005,Rocky outcrop,Wetland,13,16,0.0
2004 to 2005,Salt flat,Urban Infrastructure,14,15,3.0
2004 to 2005,Salt flat,Wetland,14,16,0.0
2004 to 2005,Urban Infrastructure,Wetland,15,16,0.0
2005 to 2006,Agriculture,Aquaculture,0,1,0.0
2005 to 2006,Agriculture,Beach and Dune,0,2,1.0
2005 to 2006,Agriculture,Forest Plantation,0,3,3958.0
2005 to 2006,Agriculture,Grassland,0,4,256.0
2005 to 2006,Agriculture,Mining,0,5,0.0
2005 to 2006,Agriculture,Mosaic of Agriculture and Pasture,0,6,80953.0
2005 to 2006,Agriculture,Natural Forest,0,7,1241.0
2005 to 2006,Agriculture,Non Observed,0,8,0.0
2005 to 2006,Agriculture,Other Non Forest Natural Formation,0,9,6.0
2005 to 2006,Agriculture,Other Non Vegetated Area,0,10,171.0
2005 to 2006,Agriculture,Pasture,0,11,54832.0
2005 to 2006,Agriculture,"River, Lake and Ocean",0,12,147.0
2005 to 2006,Agriculture,Rocky outcrop,0,13,0.0
2005 to 2006,Agriculture,Salt flat,0,14,0.0
2005 to 2006,Agriculture,Urban Infrastructure,0,15,1.0
2005 to 2006,Agriculture,Wetland,0,16,78.0
2005 to 2006,Aquaculture,Beach and Dune,1,2,0.0
2005 to 2006,Aquaculture,Forest Plantation,1,3,0.0
2005 to 2006,Aquaculture,Grassland,1,4,0.0
2005 to 2006,Aquaculture,Mining,1,5,0.0
2005 to 2006,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2005 to 2006,Aquaculture,Natural Forest,1,7,3.0
2005 to 2006,Aquaculture,Non Observed,1,8,0.0
2005 to 2006,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
2005 to 2006,Aquaculture,Other Non Vegetated Area,1,10,0.0
2005 to 2006,Aquaculture,Pasture,1,11,0.0
2005 to 2006,Aquaculture,"River, Lake and Ocean",1,12,0.0
2005 to 2006,Aquaculture,Rocky outcrop,1,13,0.0
2005 to 2006,Aquaculture,Salt flat,1,14,0.0
2005 to 2006,Aquaculture,Urban Infrastructure,1,15,0.0
2005 to 2006,Aquaculture,Wetland,1,16,0.0
2005 to 2006,Beach and Dune,Forest Plantation,2,3,0.0
2005 to 2006,Beach and Dune,Grassland,2,4,0.0
2005 to 2006,Beach and Dune,Mining,2,5,0.0
2005 to 2006,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2005 to 2006,Beach and Dune,Natural Forest,2,7,0.0
2005 to 2006,Beach and Dune,Non Observed,2,8,0.0
2005 to 2006,Beach and Dune,Other Non Forest Natural Formation,2,9,26.0
2005 to 2006,Beach and Dune,Other Non Vegetated Area,2,10,48.0
2005 to 2006,Beach and Dune,Pasture,2,11,85.0
2005 to 2006,Beach and Dune,"River, Lake and Ocean",2,12,14.0
2005 to 2006,Beach and Dune,Rocky outcrop,2,13,0.0
2005 to 2006,Beach and Dune,Salt flat,2,14,0.0
2005 to 2006,Beach and Dune,Urban Infrastructure,2,15,0.0
2005 to 2006,Beach and Dune,Wetland,2,16,0.0
2005 to 2006,Forest Plantation,Grassland,3,4,10.0
2005 to 2006,Forest Plantation,Mining,3,5,0.0
2005 to 2006,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2005 to 2006,Forest Plantation,Natural Forest,3,7,1108.0
2005 to 2006,Forest Plantation,Non Observed,3,8,0.0
2005 to 2006,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
2005 to 2006,Forest Plantation,Other Non Vegetated Area,3,10,1.0
2005 to 2006,Forest Plantation,Pasture,3,11,4.0
2005 to 2006,Forest Plantation,"River, Lake and Ocean",3,12,1.0
2005 to 2006,Forest Plantation,Rocky outcrop,3,13,0.0
2005 to 2006,Forest Plantation,Salt flat,3,14,0.0
2005 to 2006,Forest Plantation,Urban Infrastructure,3,15,0.0
2005 to 2006,Forest Plantation,Wetland,3,16,0.0
2005 to 2006,Grassland,Mining,4,5,0.0
2005 to 2006,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2005 to 2006,Grassland,Natural Forest,4,7,384.0
2005 to 2006,Grassland,Non Observed,4,8,0.0
2005 to 2006,Grassland,Other Non Forest Natural Formation,4,9,0.0
2005 to 2006,Grassland,Other Non Vegetated Area,4,10,0.0
2005 to 2006,Grassland,Pasture,4,11,10.0
2005 to 2006,Grassland,"River, Lake and Ocean",4,12,1.0
2005 to 2006,Grassland,Rocky outcrop,4,13,0.0
2005 to 2006,Grassland,Salt flat,4,14,0.0
2005 to 2006,Grassland,Urban Infrastructure,4,15,0.0
2005 to 2006,Grassland,Wetland,4,16,0.0
2005 to 2006,Mining,Mosaic of Agriculture and Pasture,5,6,4.0
2005 to 2006,Mining,Natural Forest,5,7,1.0
2005 to 2006,Mining,Non Observed,5,8,0.0
2005 to 2006,Mining,Other Non Forest Natural Formation,5,9,0.0
2005 to 2006,Mining,Other Non Vegetated Area,5,10,0.0
2005 to 2006,Mining,Pasture,5,11,1.0
2005 to 2006,Mining,"River, Lake and Ocean",5,12,1.0
2005 to 2006,Mining,Rocky outcrop,5,13,1.0
2005 to 2006,Mining,Salt flat,5,14,0.0
2005 to 2006,Mining,Urban Infrastructure,5,15,0.0
2005 to 2006,Mining,Wetland,5,16,0.0
2005 to 2006,Mosaic of Agriculture and Pasture,Natural Forest,6,7,85767.0
2005 to 2006,Mosaic of Agriculture and Pasture,Non Observed,6,8,21.0
2005 to 2006,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,21.0
2005 to 2006,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,780.0
2005 to 2006,Mosaic of Agriculture and Pasture,Pasture,6,11,2691.0
2005 to 2006,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,266.0
2005 to 2006,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,266.0
2005 to 2006,Mosaic of Agriculture and Pasture,Salt flat,6,14,15.0
2005 to 2006,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,15.0
2005 to 2006,Mosaic of Agriculture and Pasture,Wetland,6,16,15.0
2005 to 2006,Natural Forest,Non Observed,7,8,5.0
2005 to 2006,Natural Forest,Other Non Forest Natural Formation,7,9,5.0
2005 to 2006,Natural Forest,Other Non Vegetated Area,7,10,263.0
2005 to 2006,Natural Forest,Pasture,7,11,395.0
2005 to 2006,Natural Forest,"River, Lake and Ocean",7,12,198.0
2005 to 2006,Natural Forest,Rocky outcrop,7,13,198.0
2005 to 2006,Natural Forest,Salt flat,7,14,3.0
2005 to 2006,Natural Forest,Urban Infrastructure,7,15,3.0
2005 to 2006,Natural Forest,Wetland,7,16,3.0
2005 to 2006,Non Observed,Other Non Forest Natural Formation,8,9,0.0
2005 to 2006,Non Observed,Other Non Vegetated Area,8,10,0.0
2005 to 2006,Non Observed,Pasture,8,11,3.0
2005 to 2006,Non Observed,"River, Lake and Ocean",8,12,3.0
2005 to 2006,Non Observed,Rocky outcrop,8,13,0.0
2005 to 2006,Non Observed,Salt flat,8,14,0.0
2005 to 2006,Non Observed,Urban Infrastructure,8,15,1.0
2005 to 2006,Non Observed,Wetland,8,16,0.0
2005 to 2006,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,194.0
2005 to 2006,Other Non Forest Natural Formation,Pasture,9,11,194.0
2005 to 2006,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,23.0
2005 to 2006,Other Non Forest Natural Formation,Rocky outcrop,9,13,1.0
2005 to 2006,Other Non Forest Natural Formation,Salt flat,9,14,1.0
2005 to 2006,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
2005 to 2006,Other Non Forest Natural Formation,Wetland,9,16,0.0
2005 to 2006,Other Non Vegetated Area,Pasture,10,11,1362.0
2005 to 2006,Other Non Vegetated Area,"River, Lake and Ocean",10,12,148.0
2005 to 2006,Other Non Vegetated Area,Rocky outcrop,10,13,98.0
2005 to 2006,Other Non Vegetated Area,Salt flat,10,14,2.0
2005 to 2006,Other Non Vegetated Area,Urban Infrastructure,10,15,2.0
2005 to 2006,Other Non Vegetated Area,Wetland,10,16,3.0
2005 to 2006,Pasture,"River, Lake and Ocean",11,12,26.0
2005 to 2006,Pasture,Rocky outcrop,11,13,26.0
2005 to 2006,Pasture,Salt flat,11,14,0.0
2005 to 2006,Pasture,Urban Infrastructure,11,15,0.0
2005 to 2006,Pasture,Wetland,11,16,4.0
2005 to 2006,"River, Lake and Ocean",Rocky outcrop,12,13,0.0
2005 to 2006,"River, Lake and Ocean",Salt flat,12,14,0.0
2005 to 2006,"River, Lake and Ocean",Urban Infrastructure,12,15,2.0
2005 to 2006,"River, Lake and Ocean",Wetland,12,16,2.0
2005 to 2006,Rocky outcrop,Salt flat,13,14,0.0
2005 to 2006,Rocky outcrop,Urban Infrastructure,13,15,0.0
2005 to 2006,Rocky outcrop,Wetland,13,16,0.0
2005 to 2006,Salt flat,Urban Infrastructure,14,15,3.0
2005 to 2006,Salt flat,Wetland,14,16,0.0
2005 to 2006,Urban Infrastructure,Wetland,15,16,0.0
2006 to 2007,Agriculture,Aquaculture,0,1,0.0
2006 to 2007,Agriculture,Beach and Dune,0,2,1.0
2006 to 2007,Agriculture,Forest Plantation,0,3,2648.0
2006 to 2007,Agriculture,Grassland,0,4,135.0
2006 to 2007,Agriculture,Mining,0,5,0.0
2006 to 2007,Agriculture,Mosaic of Agriculture and Pasture,0,6,64699.0
2006 to 2007,Agriculture,Natural Forest,0,7,1303.0
2006 to 2007,Agriculture,Non Observed,0,8,0.0
2006 to 2007,Agriculture,Other Non Forest Natural Formation,0,9,1.0
2006 to 2007,Agriculture,Other Non Vegetated Area,0,10,173.0
2006 to 2007,Agriculture,Pasture,0,11,36046.0
2006 to 2007,Agriculture,"River, Lake and Ocean",0,12,81.0
2006 to 2007,Agriculture,Rocky outcrop,0,13,0.0
2006 to 2007,Agriculture,Salt flat,0,14,0.0
2006 to 2007,Agriculture,Urban Infrastructure,0,15,1.0
2006 to 2007,Agriculture,Wetland,0,16,55.0
2006 to 2007,Aquaculture,Beach and Dune,1,2,0.0
2006 to 2007,Aquaculture,Forest Plantation,1,3,0.0
2006 to 2007,Aquaculture,Grassland,1,4,0.0
2006 to 2007,Aquaculture,Mining,1,5,0.0
2006 to 2007,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2006 to 2007,Aquaculture,Natural Forest,1,7,0.0
2006 to 2007,Aquaculture,Non Observed,1,8,0.0
2006 to 2007,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
2006 to 2007,Aquaculture,Other Non Vegetated Area,1,10,0.0
2006 to 2007,Aquaculture,Pasture,1,11,0.0
2006 to 2007,Aquaculture,"River, Lake and Ocean",1,12,0.0
2006 to 2007,Aquaculture,Rocky outcrop,1,13,0.0
2006 to 2007,Aquaculture,Salt flat,1,14,0.0
2006 to 2007,Aquaculture,Urban Infrastructure,1,15,0.0
2006 to 2007,Aquaculture,Wetland,1,16,0.0
2006 to 2007,Beach and Dune,Forest Plantation,2,3,0.0
2006 to 2007,Beach and Dune,Grassland,2,4,0.0
2006 to 2007,Beach and Dune,Mining,2,5,0.0
2006 to 2007,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2006 to 2007,Beach and Dune,Natural Forest,2,7,0.0
2006 to 2007,Beach and Dune,Non Observed,2,8,0.0
2006 to 2007,Beach and Dune,Other Non Forest Natural Formation,2,9,14.0
2006 to 2007,Beach and Dune,Other Non Vegetated Area,2,10,35.0
2006 to 2007,Beach and Dune,Pasture,2,11,71.0
2006 to 2007,Beach and Dune,"River, Lake and Ocean",2,12,5.0
2006 to 2007,Beach and Dune,Rocky outcrop,2,13,0.0
2006 to 2007,Beach and Dune,Salt flat,2,14,0.0
2006 to 2007,Beach and Dune,Urban Infrastructure,2,15,0.0
2006 to 2007,Beach and Dune,Wetland,2,16,0.0
2006 to 2007,Forest Plantation,Grassland,3,4,10.0
2006 to 2007,Forest Plantation,Mining,3,5,0.0
2006 to 2007,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2006 to 2007,Forest Plantation,Natural Forest,3,7,873.0
2006 to 2007,Forest Plantation,Non Observed,3,8,0.0
2006 to 2007,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
2006 to 2007,Forest Plantation,Other Non Vegetated Area,3,10,4.0
2006 to 2007,Forest Plantation,Pasture,3,11,11.0
2006 to 2007,Forest Plantation,"River, Lake and Ocean",3,12,2.0
2006 to 2007,Forest Plantation,Rocky outcrop,3,13,0.0
2006 to 2007,Forest Plantation,Salt flat,3,14,0.0
2006 to 2007,Forest Plantation,Urban Infrastructure,3,15,0.0
2006 to 2007,Forest Plantation,Wetland,3,16,0.0
2006 to 2007,Grassland,Mining,4,5,0.0
2006 to 2007,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2006 to 2007,Grassland,Natural Forest,4,7,482.0
2006 to 2007,Grassland,Non Observed,4,8,0.0
2006 to 2007,Grassland,Other Non Forest Natural Formation,4,9,0.0
2006 to 2007,Grassland,Other Non Vegetated Area,4,10,0.0
2006 to 2007,Grassland,Pasture,4,11,31.0
2006 to 2007,Grassland,"River, Lake and Ocean",4,12,2.0
2006 to 2007,Grassland,Rocky outcrop,4,13,0.0
2006 to 2007,Grassland,Salt flat,4,14,0.0
2006 to 2007,Grassland,Urban Infrastructure,4,15,0.0
2006 to 2007,Grassland,Wetland,4,16,0.0
2006 to 2007,Mining,Mosaic of Agriculture and Pasture,5,6,9.0
2006 to 2007,Mining,Natural Forest,5,7,0.0
2006 to 2007,Mining,Non Observed,5,8,0.0
2006 to 2007,Mining,Other Non Forest Natural Formation,5,9,0.0
2006 to 2007,Mining,Other Non Vegetated Area,5,10,0.0
2006 to 2007,Mining,Pasture,5,11,0.0
2006 to 2007,Mining,"River, Lake and Ocean",5,12,1.0
2006 to 2007,Mining,Rocky outcrop,5,13,1.0
2006 to 2007,Mining,Salt flat,5,14,0.0
2006 to 2007,Mining,Urban Infrastructure,5,15,0.0
2006 to 2007,Mining,Wetland,5,16,0.0
2006 to 2007,Mosaic of Agriculture and Pasture,Natural Forest,6,7,82403.0
