year,category1,category2,category1_index,category2_index,exchange
2008 to 2009,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
2008 to 2009,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
2008 to 2009,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
2008 to 2009,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
2008 to 2009,Natural Forest,Non Observed,6,7,63.0
2008 to 2009,Natural Forest,Other Non Vegetated Area,6,8,16.0
2008 to 2009,Natural Forest,Pasture,6,9,16.0
2008 to 2009,Natural Forest,"River, Lake and Ocean",6,10,40901.0
2008 to 2009,Natural Forest,Salt flat,6,11,9.0
2008 to 2009,Natural Forest,Urban Infrastructure,6,12,2.0
2008 to 2009,Natural Forest,Wetland,6,13,0.0
2008 to 2009,Non Observed,Other Non Vegetated Area,7,8,0.0
2008 to 2009,Non Observed,Pasture,7,9,0.0
2008 to 2009,Non Observed,"River, Lake and Ocean",7,10,14.0
2008 to 2009,Non Observed,Salt flat,7,11,2.0
2008 to 2009,Non Observed,Urban Infrastructure,7,12,0.0
2008 to 2009,Non Observed,Wetland,7,13,0.0
2008 to 2009,Other Non Vegetated Area,Pasture,8,9,554.0
2008 to 2009,Other Non Vegetated Area,"River, Lake and Ocean",8,10,2.0
2008 to 2009,Other Non Vegetated Area,Salt flat,8,11,0.0
2008 to 2009,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
2008 to 2009,Other Non Vegetated Area,Wetland,8,13,0.0
2008 to 2009,Pasture,"River, Lake and Ocean",9,10,13304.0
2008 to 2009,Pasture,Salt flat,9,11,5.0
2008 to 2009,Pasture,Urban Infrastructure,9,12,4.0
2008 to 2009,Pasture,Wetland,9,13,0.0
2008 to 2009,"River, Lake and Ocean",Salt flat,10,11,21.0
2008 to 2009,"River, Lake and Ocean",Urban Infrastructure,10,12,1.0
2008 to 2009,"River, Lake and Ocean",Wetland,10,13,0.0
2008 to 2009,Salt flat,Urban Infrastructure,11,12,1.0
2008 to 2009,Salt flat,Wetland,11,13,0.0
2008 to 2009,Urban Infrastructure,Wetland,12,13,0.0
2009 to 2010,Agriculture,Beach and Dune,0,1,0.0
2009 to 2010,Agriculture,Forest Plantation,0,2,43.0
2009 to 2010,Agriculture,Grassland,0,3,17865.0
2009 to 2010,Agriculture,Mining,0,4,0.0
2009 to 2010,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
2009 to 2010,Agriculture,Natural Forest,0,6,10689.0
2009 to 2010,Agriculture,Non Observed,0,7,0.0
2009 to 2010,Agriculture,Other Non Vegetated Area,0,8,0.0
2009 to 2010,Agriculture,Pasture,0,9,82840.0
2009 to 2010,Agriculture,"River, Lake and Ocean",0,10,150.0
2009 to 2010,Agriculture,Salt flat,0,11,0.0
2009 to 2010,Agriculture,Urban Infrastructure,0,12,1.0
2009 to 2010,Agriculture,Wetland,0,13,0.0
2009 to 2010,Beach and Dune,Forest Plantation,1,2,0.0
2009 to 2010,Beach and Dune,Grassland,1,3,0.0
2009 to 2010,Beach and Dune,Mining,1,4,0.0
2009 to 2010,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2009 to 2010,Beach and Dune,Natural Forest,1,6,0.0
2009 to 2010,Beach and Dune,Non Observed,1,7,0.0
2009 to 2010,Beach and Dune,Other Non Vegetated Area,1,8,0.0
2009 to 2010,Beach and Dune,Pasture,1,9,0.0
2009 to 2010,Beach and Dune,"River, Lake and Ocean",1,10,0.0
2009 to 2010,Beach and Dune,Salt flat,1,11,1.0
2009 to 2010,Beach and Dune,Urban Infrastructure,1,12,0.0
2009 to 2010,Beach and Dune,Wetland,1,13,0.0
2009 to 2010,Forest Plantation,Grassland,2,3,20.0
2009 to 2010,Forest Plantation,Mining,2,4,0.0
2009 to 2010,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2009 to 2010,Forest Plantation,Natural Forest,2,6,0.0
2009 to 2010,Forest Plantation,Non Observed,2,7,0.0
2009 to 2010,Forest Plantation,Other Non Vegetated Area,2,8,0.0
2009 to 2010,Forest Plantation,Pasture,2,9,0.0
2009 to 2010,Forest Plantation,"River, Lake and Ocean",2,10,0.0
2009 to 2010,Forest Plantation,Salt flat,2,11,0.0
2009 to 2010,Forest Plantation,Urban Infrastructure,2,12,0.0
2009 to 2010,Forest Plantation,Wetland,2,13,0.0
2009 to 2010,Grassland,Mining,3,4,7.0
2009 to 2010,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2009 to 2010,Grassland,Natural Forest,3,6,0.0
2009 to 2010,Grassland,Non Observed,3,7,26.0
2009 to 2010,Grassland,Other Non Vegetated Area,3,8,1.0
2009 to 2010,Grassland,Pasture,3,9,1.0
2009 to 2010,Grassland,"River, Lake and Ocean",3,10,34540.0
2009 to 2010,Grassland,Salt flat,3,11,276.0
2009 to 2010,Grassland,Urban Infrastructure,3,12,2.0
2009 to 2010,Grassland,Wetland,3,13,0.0
2009 to 2010,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2009 to 2010,Mining,Natural Forest,4,6,0.0
2009 to 2010,Mining,Non Observed,4,7,0.0
2009 to 2010,Mining,Other Non Vegetated Area,4,8,0.0
2009 to 2010,Mining,Pasture,4,9,0.0
2009 to 2010,Mining,"River, Lake and Ocean",4,10,7.0
2009 to 2010,Mining,Salt flat,4,11,0.0
2009 to 2010,Mining,Urban Infrastructure,4,12,0.0
2009 to 2010,Mining,Wetland,4,13,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
2009 to 2010,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
2009 to 2010,Natural Forest,Non Observed,6,7,67.0
2009 to 2010,Natural Forest,Other Non Vegetated Area,6,8,41.0
2009 to 2010,Natural Forest,Pasture,6,9,41.0
2009 to 2010,Natural Forest,"River, Lake and Ocean",6,10,46077.0
2009 to 2010,Natural Forest,Salt flat,6,11,4.0
2009 to 2010,Natural Forest,Urban Infrastructure,6,12,2.0
2009 to 2010,Natural Forest,Wetland,6,13,0.0
2009 to 2010,Non Observed,Other Non Vegetated Area,7,8,0.0
2009 to 2010,Non Observed,Pasture,7,9,0.0
2009 to 2010,Non Observed,"River, Lake and Ocean",7,10,16.0
2009 to 2010,Non Observed,Salt flat,7,11,2.0
2009 to 2010,Non Observed,Urban Infrastructure,7,12,0.0
2009 to 2010,Non Observed,Wetland,7,13,0.0
2009 to 2010,Other Non Vegetated Area,Pasture,8,9,105.0
2009 to 2010,Other Non Vegetated Area,"River, Lake and Ocean",8,10,5.0
2009 to 2010,Other Non Vegetated Area,Salt flat,8,11,0.0
2009 to 2010,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
2009 to 2010,Other Non Vegetated Area,Wetland,8,13,0.0
2009 to 2010,Pasture,"River, Lake and Ocean",9,10,7970.0
2009 to 2010,Pasture,Salt flat,9,11,1.0
2009 to 2010,Pasture,Urban Infrastructure,9,12,1.0
2009 to 2010,Pasture,Wetland,9,13,0.0
2009 to 2010,"River, Lake and Ocean",Salt flat,10,11,10.0
2009 to 2010,"River, Lake and Ocean",Urban Infrastructure,10,12,1.0
2009 to 2010,"River, Lake and Ocean",Wetland,10,13,0.0
2009 to 2010,Salt flat,Urban Infrastructure,11,12,0.0
2009 to 2010,Salt flat,Wetland,11,13,0.0
2009 to 2010,Urban Infrastructure,Wetland,12,13,0.0
2010 to 2011,Agriculture,Beach and Dune,0,1,0.0
2010 to 2011,Agriculture,Forest Plantation,0,2,85.0
2010 to 2011,Agriculture,Grassland,0,3,12731.0
2010 to 2011,Agriculture,Mining,0,4,0.0
2010 to 2011,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
2010 to 2011,Agriculture,Natural Forest,0,6,9119.0
2010 to 2011,Agriculture,Non Observed,0,7,0.0
2010 to 2011,Agriculture,Other Non Vegetated Area,0,8,0.0
2010 to 2011,Agriculture,Pasture,0,9,79729.0
2010 to 2011,Agriculture,"River, Lake and Ocean",0,10,434.0
2010 to 2011,Agriculture,Salt flat,0,11,0.0
2010 to 2011,Agriculture,Urban Infrastructure,0,12,0.0
2010 to 2011,Agriculture,Wetland,0,13,0.0
2010 to 2011,Beach and Dune,Forest Plantation,1,2,0.0
2010 to 2011,Beach and Dune,Grassland,1,3,0.0
2010 to 2011,Beach and Dune,Mining,1,4,0.0
2010 to 2011,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2010 to 2011,Beach and Dune,Natural Forest,1,6,0.0
2010 to 2011,Beach and Dune,Non Observed,1,7,0.0
2010 to 2011,Beach and Dune,Other Non Vegetated Area,1,8,0.0
2010 to 2011,Beach and Dune,Pasture,1,9,0.0
2010 to 2011,Beach and Dune,"River, Lake and Ocean",1,10,0.0
2010 to 2011,Beach and Dune,Salt flat,1,11,1.0
2010 to 2011,Beach and Dune,Urban Infrastructure,1,12,0.0
2010 to 2011,Beach and Dune,Wetland,1,13,0.0
2010 to 2011,Forest Plantation,Grassland,2,3,78.0
2010 to 2011,Forest Plantation,Mining,2,4,0.0
2010 to 2011,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2010 to 2011,Forest Plantation,Natural Forest,2,6,0.0
2010 to 2011,Forest Plantation,Non Observed,2,7,0.0
2010 to 2011,Forest Plantation,Other Non Vegetated Area,2,8,0.0
2010 to 2011,Forest Plantation,Pasture,2,9,0.0
2010 to 2011,Forest Plantation,"River, Lake and Ocean",2,10,0.0
2010 to 2011,Forest Plantation,Salt flat,2,11,0.0
2010 to 2011,Forest Plantation,Urban Infrastructure,2,12,0.0
2010 to 2011,Forest Plantation,Wetland,2,13,0.0
2010 to 2011,Grassland,Mining,3,4,10.0
2010 to 2011,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2010 to 2011,Grassland,Natural Forest,3,6,0.0
2010 to 2011,Grassland,Non Observed,3,7,24.0
2010 to 2011,Grassland,Other Non Vegetated Area,3,8,1.0
2010 to 2011,Grassland,Pasture,3,9,1.0
2010 to 2011,Grassland,"River, Lake and Ocean",3,10,43396.0
2010 to 2011,Grassland,Salt flat,3,11,131.0
2010 to 2011,Grassland,Urban Infrastructure,3,12,2.0
2010 to 2011,Grassland,Wetland,3,13,0.0
2010 to 2011,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2010 to 2011,Mining,Natural Forest,4,6,0.0
2010 to 2011,Mining,Non Observed,4,7,0.0
2010 to 2011,Mining,Other Non Vegetated Area,4,8,0.0
2010 to 2011,Mining,Pasture,4,9,0.0
2010 to 2011,Mining,"River, Lake and Ocean",4,10,11.0
2010 to 2011,Mining,Salt flat,4,11,0.0
2010 to 2011,Mining,Urban Infrastructure,4,12,0.0
2010 to 2011,Mining,Wetland,4,13,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
2010 to 2011,Natural Forest,Non Observed,6,7,71.0
2010 to 2011,Natural Forest,Other Non Vegetated Area,6,8,9.0
2010 to 2011,Natural Forest,Pasture,6,9,9.0
2010 to 2011,Natural Forest,"River, Lake and Ocean",6,10,87864.0
2010 to 2011,Natural Forest,Salt flat,6,11,2.0
2010 to 2011,Natural Forest,Urban Infrastructure,6,12,2.0
2010 to 2011,Natural Forest,Wetland,6,13,0.0
2010 to 2011,Non Observed,Other Non Vegetated Area,7,8,0.0
2010 to 2011,Non Observed,Pasture,7,9,0.0
2010 to 2011,Non Observed,"River, Lake and Ocean",7,10,42.0
2010 to 2011,Non Observed,Salt flat,7,11,2.0
2010 to 2011,Non Observed,Urban Infrastructure,7,12,0.0
2010 to 2011,Non Observed,Wetland,7,13,0.0
2010 to 2011,Other Non Vegetated Area,Pasture,8,9,112.0
2010 to 2011,Other Non Vegetated Area,"River, Lake and Ocean",8,10,6.0
2010 to 2011,Other Non Vegetated Area,Salt flat,8,11,0.0
2010 to 2011,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
2010 to 2011,Other Non Vegetated Area,Wetland,8,13,0.0
2010 to 2011,Pasture,"River, Lake and Ocean",9,10,11234.0
2010 to 2011,Pasture,Salt flat,9,11,1.0
2010 to 2011,Pasture,Urban Infrastructure,9,12,1.0
2010 to 2011,Pasture,Wetland,9,13,0.0
2010 to 2011,"River, Lake and Ocean",Salt flat,10,11,3.0
2010 to 2011,"River, Lake and Ocean",Urban Infrastructure,10,12,0.0
2010 to 2011,"River, Lake and Ocean",Wetland,10,13,0.0
2010 to 2011,Salt flat,Urban Infrastructure,11,12,0.0
2010 to 2011,Salt flat,Wetland,11,13,0.0
2010 to 2011,Urban Infrastructure,Wetland,12,13,0.0
2011 to 2012,Agriculture,Beach and Dune,0,1,0.0
2011 to 2012,Agriculture,Forest Plantation,0,2,84.0
2011 to 2012,Agriculture,Grassland,0,3,13844.0
2011 to 2012,Agriculture,Mining,0,4,0.0
2011 to 2012,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
2011 to 2012,Agriculture,Natural Forest,0,6,11207.0
2011 to 2012,Agriculture,Non Observed,0,7,21.0
2011 to 2012,Agriculture,Other Non Vegetated Area,0,8,0.0
2011 to 2012,Agriculture,Pasture,0,9,91329.0
2011 to 2012,Agriculture,"River, Lake and Ocean",0,10,607.0
2011 to 2012,Agriculture,Salt flat,0,11,0.0
2011 to 2012,Agriculture,Urban Infrastructure,0,12,1.0
2011 to 2012,Agriculture,Wetland,0,13,0.0
2011 to 2012,Beach and Dune,Forest Plantation,1,2,0.0
2011 to 2012,Beach and Dune,Grassland,1,3,0.0
2011 to 2012,Beach and Dune,Mining,1,4,0.0
2011 to 2012,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2011 to 2012,Beach and Dune,Natural Forest,1,6,0.0
2011 to 2012,Beach and Dune,Non Observed,1,7,0.0
2011 to 2012,Beach and Dune,Other Non Vegetated Area,1,8,0.0
2011 to 2012,Beach and Dune,Pasture,1,9,0.0
2011 to 2012,Beach and Dune,"River, Lake and Ocean",1,10,0.0
2011 to 2012,Beach and Dune,Salt flat,1,11,0.0
2011 to 2012,Beach and Dune,Urban Infrastructure,1,12,0.0
2011 to 2012,Beach and Dune,Wetland,1,13,0.0
2011 to 2012,Forest Plantation,Grassland,2,3,23.0
2011 to 2012,Forest Plantation,Mining,2,4,0.0
2011 to 2012,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2011 to 2012,Forest Plantation,Natural Forest,2,6,0.0
2011 to 2012,Forest Plantation,Non Observed,2,7,0.0
2011 to 2012,Forest Plantation,Other Non Vegetated Area,2,8,0.0
2011 to 2012,Forest Plantation,Pasture,2,9,0.0
2011 to 2012,Forest Plantation,"River, Lake and Ocean",2,10,0.0
2011 to 2012,Forest Plantation,Salt flat,2,11,0.0
2011 to 2012,Forest Plantation,Urban Infrastructure,2,12,0.0
2011 to 2012,Forest Plantation,Wetland,2,13,0.0
2011 to 2012,Grassland,Mining,3,4,21.0
2011 to 2012,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2011 to 2012,Grassland,Natural Forest,3,6,0.0
2011 to 2012,Grassland,Non Observed,3,7,19.0
2011 to 2012,Grassland,Other Non Vegetated Area,3,8,1.0
2011 to 2012,Grassland,Pasture,3,9,1.0
2011 to 2012,Grassland,"River, Lake and Ocean",3,10,69387.0
2011 to 2012,Grassland,Salt flat,3,11,132.0
2011 to 2012,Grassland,Urban Infrastructure,3,12,2.0
2011 to 2012,Grassland,Wetland,3,13,0.0
2011 to 2012,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2011 to 2012,Mining,Natural Forest,4,6,0.0
2011 to 2012,Mining,Non Observed,4,7,0.0
2011 to 2012,Mining,Other Non Vegetated Area,4,8,0.0
2011 to 2012,Mining,Pasture,4,9,0.0
2011 to 2012,Mining,"River, Lake and Ocean",4,10,5.0
2011 to 2012,Mining,Salt flat,4,11,0.0
2011 to 2012,Mining,Urban Infrastructure,4,12,0.0
2011 to 2012,Mining,Wetland,4,13,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
2011 to 2012,Natural Forest,Non Observed,6,7,74.0
2011 to 2012,Natural Forest,Other Non Vegetated Area,6,8,30.0
2011 to 2012,Natural Forest,Pasture,6,9,30.0
2011 to 2012,Natural Forest,"River, Lake and Ocean",6,10,117474.0
2011 to 2012,Natural Forest,Salt flat,6,11,23.0
2011 to 2012,Natural Forest,Urban Infrastructure,6,12,2.0
2011 to 2012,Natural Forest,Wetland,6,13,0.0
2011 to 2012,Non Observed,Other Non Vegetated Area,7,8,0.0
2011 to 2012,Non Observed,Pasture,7,9,0.0
2011 to 2012,Non Observed,"River, Lake and Ocean",7,10,73.0
2011 to 2012,Non Observed,Salt flat,7,11,2.0
2011 to 2012,Non Observed,Urban Infrastructure,7,12,0.0
2011 to 2012,Non Observed,Wetland,7,13,0.0
2011 to 2012,Other Non Vegetated Area,Pasture,8,9,408.0
2011 to 2012,Other Non Vegetated Area,"River, Lake and Ocean",8,10,1.0
2011 to 2012,Other Non Vegetated Area,Salt flat,8,11,0.0
2011 to 2012,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
2011 to 2012,Other Non Vegetated Area,Wetland,8,13,0.0
2011 to 2012,Pasture,"River, Lake and Ocean",9,10,16157.0
2011 to 2012,Pasture,Salt flat,9,11,0.0
2011 to 2012,Pasture,Urban Infrastructure,9,12,0.0
2011 to 2012,Pasture,Wetland,9,13,0.0
2011 to 2012,"River, Lake and Ocean",Salt flat,10,11,7.0
2011 to 2012,"River, Lake and Ocean",Urban Infrastructure,10,12,1.0
2011 to 2012,"River, Lake and Ocean",Wetland,10,13,0.0
2011 to 2012,Salt flat,Urban Infrastructure,11,12,1.0
2011 to 2012,Salt flat,Wetland,11,13,0.0
2011 to 2012,Urban Infrastructure,Wetland,12,13,0.0
2012 to 2013,Agriculture,Beach and Dune,0,1,0.0
2012 to 2013,Agriculture,Forest Plantation,0,2,31.0
2012 to 2013,Agriculture,Grassland,0,3,6942.0
2012 to 2013,Agriculture,Mining,0,4,0.0
2012 to 2013,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
2012 to 2013,Agriculture,Natural Forest,0,6,10970.0
2012 to 2013,Agriculture,Non Observed,0,7,0.0
2012 to 2013,Agriculture,Other Non Vegetated Area,0,8,1.0
2012 to 2013,Agriculture,Pasture,0,9,41048.0
2012 to 2013,Agriculture,"River, Lake and Ocean",0,10,850.0
2012 to 2013,Agriculture,Salt flat,0,11,1.0
2012 to 2013,Agriculture,Urban Infrastructure,0,12,1.0
2012 to 2013,Agriculture,Wetland,0,13,0.0
2012 to 2013,Beach and Dune,Forest Plantation,1,2,0.0
2012 to 2013,Beach and Dune,Grassland,1,3,0.0
2012 to 2013,Beach and Dune,Mining,1,4,0.0
2012 to 2013,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2012 to 2013,Beach and Dune,Natural Forest,1,6,0.0
2012 to 2013,Beach and Dune,Non Observed,1,7,0.0
2012 to 2013,Beach and Dune,Other Non Vegetated Area,1,8,0.0
2012 to 2013,Beach and Dune,Pasture,1,9,0.0
2012 to 2013,Beach and Dune,"River, Lake and Ocean",1,10,1.0
2012 to 2013,Beach and Dune,Salt flat,1,11,1.0
2012 to 2013,Beach and Dune,Urban Infrastructure,1,12,0.0
2012 to 2013,Beach and Dune,Wetland,1,13,0.0
2012 to 2013,Forest Plantation,Grassland,2,3,25.0
2012 to 2013,Forest Plantation,Mining,2,4,0.0
2012 to 2013,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2012 to 2013,Forest Plantation,Natural Forest,2,6,0.0
2012 to 2013,Forest Plantation,Non Observed,2,7,0.0
2012 to 2013,Forest Plantation,Other Non Vegetated Area,2,8,0.0
2012 to 2013,Forest Plantation,Pasture,2,9,0.0
2012 to 2013,Forest Plantation,"River, Lake and Ocean",2,10,0.0
2012 to 2013,Forest Plantation,Salt flat,2,11,0.0
2012 to 2013,Forest Plantation,Urban Infrastructure,2,12,0.0
2012 to 2013,Forest Plantation,Wetland,2,13,0.0
2012 to 2013,Grassland,Mining,3,4,5.0
2012 to 2013,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2012 to 2013,Grassland,Natural Forest,3,6,0.0
2012 to 2013,Grassland,Non Observed,3,7,22.0
2012 to 2013,Grassland,Other Non Vegetated Area,3,8,22.0
2012 to 2013,Grassland,Pasture,3,9,70.0
2012 to 2013,Grassland,"River, Lake and Ocean",3,10,39035.0
2012 to 2013,Grassland,Salt flat,3,11,110.0
2012 to 2013,Grassland,Urban Infrastructure,3,12,1.0
2012 to 2013,Grassland,Wetland,3,13,0.0
2012 to 2013,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2012 to 2013,Mining,Natural Forest,4,6,0.0
2012 to 2013,Mining,Non Observed,4,7,0.0
2012 to 2013,Mining,Other Non Vegetated Area,4,8,0.0
2012 to 2013,Mining,Pasture,4,9,0.0
2012 to 2013,Mining,"River, Lake and Ocean",4,10,2.0
2012 to 2013,Mining,Salt flat,4,11,0.0
2012 to 2013,Mining,Urban Infrastructure,4,12,0.0
2012 to 2013,Mining,Wetland,4,13,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
2012 to 2013,Natural Forest,Non Observed,6,7,70.0
2012 to 2013,Natural Forest,Other Non Vegetated Area,6,8,70.0
2012 to 2013,Natural Forest,Pasture,6,9,72.0
2012 to 2013,Natural Forest,"River, Lake and Ocean",6,10,103664.0
2012 to 2013,Natural Forest,Salt flat,6,11,3.0
2012 to 2013,Natural Forest,Urban Infrastructure,6,12,2.0
2012 to 2013,Natural Forest,Wetland,6,13,0.0
2012 to 2013,Non Observed,Other Non Vegetated Area,7,8,0.0
2012 to 2013,Non Observed,Pasture,7,9,0.0
2012 to 2013,Non Observed,"River, Lake and Ocean",7,10,50.0
2012 to 2013,Non Observed,Salt flat,7,11,2.0
2012 to 2013,Non Observed,Urban Infrastructure,7,12,0.0
2012 to 2013,Non Observed,Wetland,7,13,0.0
2012 to 2013,Other Non Vegetated Area,Pasture,8,9,545.0
2012 to 2013,Other Non Vegetated Area,"River, Lake and Ocean",8,10,1.0
2012 to 2013,Other Non Vegetated Area,Salt flat,8,11,0.0
2012 to 2013,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
2012 to 2013,Other Non Vegetated Area,Wetland,8,13,0.0
2012 to 2013,Pasture,"River, Lake and Ocean",9,10,18525.0
2012 to 2013,Pasture,Salt flat,9,11,1.0
2012 to 2013,Pasture,Urban Infrastructure,9,12,1.0
2012 to 2013,Pasture,Wetland,9,13,0.0
2012 to 2013,"River, Lake and Ocean",Salt flat,10,11,8.0
2012 to 2013,"River, Lake and Ocean",Urban Infrastructure,10,12,0.0
2012 to 2013,"River, Lake and Ocean",Wetland,10,13,0.0
2012 to 2013,Salt flat,Urban Infrastructure,11,12,1.0
2012 to 2013,Salt flat,Wetland,11,13,0.0
2012 to 2013,Urban Infrastructure,Wetland,12,13,0.0
2013 to 2014,Agriculture,Beach and Dune,0,1,0.0
2013 to 2014,Agriculture,Forest Plantation,0,2,298.0
2013 to 2014,Agriculture,Grassland,0,3,21159.0
2013 to 2014,Agriculture,Mining,0,4,2.0
2013 to 2014,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
2013 to 2014,Agriculture,Natural Forest,0,6,9932.0
2013 to 2014,Agriculture,Non Observed,0,7,14.0
2013 to 2014,Agriculture,Other Non Vegetated Area,0,8,1.0
2013 to 2014,Agriculture,Pasture,0,9,100782.0
2013 to 2014,Agriculture,"River, Lake and Ocean",0,10,1299.0
2013 to 2014,Agriculture,Salt flat,0,11,0.0
2013 to 2014,Agriculture,Urban Infrastructure,0,12,1.0
2013 to 2014,Agriculture,Wetland,0,13,0.0
2013 to 2014,Beach and Dune,Forest Plantation,1,2,0.0
2013 to 2014,Beach and Dune,Grassland,1,3,0.0
2013 to 2014,Beach and Dune,Mining,1,4,0.0
2013 to 2014,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2013 to 2014,Beach and Dune,Natural Forest,1,6,0.0
2013 to 2014,Beach and Dune,Non Observed,1,7,0.0
2013 to 2014,Beach and Dune,Other Non Vegetated Area,1,8,0.0
2013 to 2014,Beach and Dune,Pasture,1,9,0.0
2013 to 2014,Beach and Dune,"River, Lake and Ocean",1,10,0.0
2013 to 2014,Beach and Dune,Salt flat,1,11,1.0
2013 to 2014,Beach and Dune,Urban Infrastructure,1,12,0.0
2013 to 2014,Beach and Dune,Wetland,1,13,0.0
2013 to 2014,Forest Plantation,Grassland,2,3,24.0
2013 to 2014,Forest Plantation,Mining,2,4,0.0
2013 to 2014,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2013 to 2014,Forest Plantation,Natural Forest,2,6,0.0
2013 to 2014,Forest Plantation,Non Observed,2,7,0.0
2013 to 2014,Forest Plantation,Other Non Vegetated Area,2,8,0.0
2013 to 2014,Forest Plantation,Pasture,2,9,0.0
2013 to 2014,Forest Plantation,"River, Lake and Ocean",2,10,0.0
2013 to 2014,Forest Plantation,Salt flat,2,11,0.0
2013 to 2014,Forest Plantation,Urban Infrastructure,2,12,0.0
2013 to 2014,Forest Plantation,Wetland,2,13,0.0
2013 to 2014,Grassland,Mining,3,4,33.0
2013 to 2014,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2013 to 2014,Grassland,Natural Forest,3,6,0.0
2013 to 2014,Grassland,Non Observed,3,7,14.0
2013 to 2014,Grassland,Other Non Vegetated Area,3,8,14.0
